Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
stock,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01711291755E7,2335.0,260.0,118.0,142.0,0.0,45.38461538461539,54.61538461538461,0.0,0.2167511721153234,0.29266952177016436,0.3851063735420652,78.65046806496237,89.27940854845511,515.8982232501909,2548.84556942889,-2032.9473461786993,1.9842239355776572,9.803252190111115,-7.819028254533459,110.08572813225852,0.4234066466625328,5548.4035102784555,0.3728813559322034,22.0,0.0,0.0,1.0,201.0,0.6271186440677966,37.0,1.0,0.3728813559322034,0.54320987654321,0.5611705673324485,0.72409140736993,0.5322039744856496,0.45384615384615384,0.2504132590350195,0.7495867409649805,0.5461538461538461,0.7584514584514584,0.45384615384615384,0.38747143856792987,0.34210931933483746,0.6933908135627949,0.45069152553020003,0.37285342987097375,0.45384615384615384,0.002,0.0,0.0,0.0,0.0,0.0,1684730.0,1358411.0,1215236.0,99.23076923076923,83.17307692307692,'Number of leaves: 2228\nSize of the tree: 2229\n',2229.0,2228.0,2228.0,?,?,?,?,?,?,?,?,?,?
stock,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01711291755E7,2336.0,259.0,107.0,152.0,0.0,41.31274131274131,58.68725868725869,0.0,0.15636987035251262,0.29954431559739725,0.3893297988620542,80.4788732499142,90.23446766519582,514.1803174760247,1487.3360374242989,-973.1557199482742,1.9852521910271224,5.742610183105401,-3.7573579920782785,98.3350115902608,0.3796718594218564,4956.442489404316,0.18333333333333332,11.0,0.0,0.0,1.0,199.0,0.8166666666666667,49.0,1.0,0.18333333333333332,0.30985915492957744,0.38354949492049056,0.6778475711892797,0.4091397849462366,0.41312741312741313,0.2670599973970761,0.732940002602924,0.5868725868725869,0.7959799161515899,0.41312741312741313,0.3357951775025216,0.3040116453048405,0.6778746758692935,0.4322440518287798,0.31945473022589527,0.41312741312741313,0.003,0.0,0.0,0.0,0.0,0.0,1684730.0,1358480.0,1215167.0,99.61389961389962,84.65250965250965,'Number of leaves: 2228\nSize of the tree: 2229\n',2229.0,2228.0,2228.0,?,?,?,?,?,?,?,?,?,?
stock,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01711291755E7,2336.0,259.0,115.0,144.0,0.0,44.4015444015444,55.5984555984556,0.0,0.19938176197836166,0.3058972709779947,0.3906136616696998,82.21725529409078,90.57106382669944,513.7395660013207,421.6686614408899,92.07090456043079,1.9835504478815469,1.6280643298876056,0.35548611799394125,92.09535938310832,0.3555805381587194,4641.501738646232,0.23333333333333334,14.0,0.0,0.0,1.0,199.0,0.7666666666666667,46.0,1.0,0.23333333333333334,0.37837837837837834,0.43534332373864365,0.6802345058626466,0.43687315634218293,0.444015444015444,0.2575747660493424,0.7424252339506577,0.555984555984556,0.7982710903064886,0.444015444015444,0.3793872256943624,0.34217593066910307,0.6631572501103071,0.4231422490965197,0.3626286529512336,0.444015444015444,0.002,0.0,0.0,0.0,0.0,0.0,1684730.0,1358480.0,1215167.0,100.0,86.67953667953668,'Number of leaves: 2228\nSize of the tree: 2229\n',2229.0,2228.0,2228.0,?,?,?,?,?,?,?,?,?,?
stock,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01711291755E7,2336.0,259.0,113.0,146.0,0.0,43.62934362934363,56.37065637065637,0.0,0.18808777429467088,0.2902083223144866,0.3856069757137723,78.0004726682127,89.41017029487516,513.7395660013207,3616.72366746414,-3102.984101462819,1.9835504478815469,13.964184044263089,-11.98063359638154,111.57263319257626,0.4307823675389045,5623.134264500903,0.25,15.0,0.005025125628140704,1.0,0.9949748743718593,198.0,0.75,45.0,0.9375,0.25,0.39473684210526316,0.42929969397537177,0.6989949748743719,0.44136589431483797,0.4362934362934363,0.2605276014695996,0.7394723985304004,0.5637065637065637,0.7832862755770245,0.4362934362934363,0.36790739036027664,0.32928371771221204,0.6958015298695036,0.44929254356416115,0.35179091882067803,0.4362934362934363,0.002,0.0,0.0,0.0,0.0,0.0,1684730.0,1358480.0,1215167.0,98.84169884169884,82.04633204633204,'Number of leaves: 2228\nSize of the tree: 2229\n',2229.0,2228.0,2228.0,?,?,?,?,?,?,?,?,?,?
stock,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01711291755E7,2336.0,259.0,106.0,153.0,0.0,40.92664092664093,59.07335907335907,0.0,0.14835589941972918,0.30124562551788575,0.39277547023141934,80.96701359984928,91.07231946734359,513.7395660013207,3632.114501105104,-3118.374935103783,1.9835504478815469,14.02360811237492,-12.040057664493371,97.01560653155714,0.3745776313959735,4889.4766186735,0.25,15.0,0.010050251256281407,2.0,0.9899497487437185,197.0,0.75,45.0,0.8823529411764706,0.25,0.38961038961038963,0.40878063996096003,0.691499162479062,0.4224924585218703,0.4092664092664093,0.2717247826908397,0.7282752173091603,0.5907335907335908,0.7409114005569181,0.4092664092664093,0.3334130084244921,0.26830827817136477,0.6742773986976625,0.4255784319280733,0.3162683043109088,0.4092664092664093,0.001,0.001,0.0,0.0,0.0,0.0,1684730.0,1358480.0,1215167.0,98.84169884169884,84.16988416988417,'Number of leaves: 2228\nSize of the tree: 2229\n',2229.0,2228.0,2228.0,?,?,?,?,?,?,?,?,?,?
stock,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01711291755E7,2336.0,259.0,119.0,140.0,0.0,45.945945945945944,54.054054054054056,0.0,0.22421908429610612,0.2785939070185647,0.3764901430173682,74.87881896916711,87.29626257205317,513.7395660013207,2528.907646981359,-2015.1680809800382,1.9835504478815469,9.764122189117217,-7.7805717412356685,127.8354455234001,0.4935731487389965,6442.761574871561,0.3,18.0,0.010050251256281407,2.0,0.9899497487437185,197.0,0.7,42.0,0.9,0.3,0.45000000000000007,0.45825894594411853,0.7311557788944724,0.47,0.4594594594594595,0.2491707276648934,0.7508292723351065,0.5405405405405406,0.7782379782379782,0.4594594594594595,0.4000398486680416,0.3571016123236634,0.720970947425843,0.4817325136902447,0.38657327771566186,0.4594594594594595,0.002,0.0,0.0,0.0,0.0,0.0,1684730.0,1358480.0,1215167.0,99.22779922779922,80.11583011583012,'Number of leaves: 2228\nSize of the tree: 2229\n',2229.0,2228.0,2228.0,?,?,?,?,?,?,?,?,?,?
stock,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,119.0,141.0,0.0,45.76923076923077,54.23076923076923,0.0,0.22221750753171804,0.3556022470213575,0.41411931751727105,95.56162196357394,96.00429223543871,515.9133159356038,478.15180854266407,37.761507392939734,1.9842819843677069,1.839045417471785,0.14523656689592204,38.45534320454168,0.14790516617131413,1938.1849019589067,0.25,15.0,0.005,1.0,0.995,199.0,0.75,45.0,0.9375,0.25,0.39473684210526316,0.4295382099074444,0.6905416666666667,0.4498511904761905,0.4576923076923077,0.24920916162489196,0.7507908383751081,0.5423076923076923,0.7866857241857242,0.4576923076923077,0.40335771229813994,0.36317755247524186,0.6766395134651754,0.4374860588110756,0.3897579065738359,0.4576923076923077,0.376,0.012,0.34,0.01,340.0,10.0,2.6385629E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,105.0,155.0,0.0,40.38461538461539,59.61538461538461,0.0,0.13940377551892033,0.3550325111407147,0.41435902105449646,95.40956984726441,96.06106485906166,515.8982232501871,479.81180129869813,36.086421951489,1.9842239355776428,1.8454300049949928,0.13879393058265,37.08765993124767,0.14264484588941412,1869.245959869789,0.22033898305084745,13.0,0.0,0.0,1.0,201.0,0.7796610169491526,46.0,1.0,0.22033898305084745,0.3611111111111111,0.42344325792850046,0.6700396323467409,0.42297506028018467,0.40384615384615385,0.2740398188001373,0.7259601811998628,0.5961538461538461,0.7472750977835725,0.40384615384615385,0.31486078125229067,0.2721694625208906,0.6765906910574216,0.4317775650901592,0.296386625690871,0.40384615384615385,0.281,0.005,0.24,0.0,240.0,0.0,2.5252271E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,109.0,151.0,0.0,41.92307692307692,58.07692307692308,0.0,0.1637378320233455,0.3587046354252443,0.41728993370902934,96.39639721495242,96.74053984644537,515.8982232501871,484.83279342500305,31.065429825184083,1.9842239355776428,1.8647415131730887,0.11948242240455416,31.37515450990126,0.12067367119192793,1581.3313893797435,0.23728813559322035,14.0,0.0,0.0,1.0,201.0,0.7627118644067796,45.0,1.0,0.23728813559322035,0.3835616438356164,0.4403200759971862,0.6976136267813475,0.45333231076002756,0.41923076923076924,0.26687789349375735,0.7331221065062427,0.5807692307692308,0.7728971028971029,0.41923076923076924,0.3448707575918703,0.2993548110202404,0.6824226535667585,0.44315451007502626,0.32933864067193364,0.41923076923076924,0.276,0.005,0.24,0.01,240.0,10.0,2.3946912E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,107.0,153.0,0.0,41.15384615384615,58.84615384615385,0.0,0.15177619514691454,0.3596129299070545,0.41855316198688236,96.64048749706693,97.0333947074831,515.8982232501871,487.8871780706949,28.011045179492214,1.9842239355776428,1.8764891464257496,0.10773478915189313,28.86690501615987,0.11102655775446103,1454.9137280548432,0.22033898305084745,13.0,0.009950248756218905,2.0,0.9900497512437811,199.0,0.7796610169491526,46.0,0.8666666666666667,0.22033898305084745,0.3513513513513513,0.37793563576304706,0.6734125980268151,0.40860817148952744,0.4115384615384615,0.2698033170362535,0.7301966829637466,0.5884615384615385,0.7653527016617145,0.4115384615384615,0.32752509675586594,0.287216746876155,0.6589805090137608,0.4094529381263478,0.3097215097215097,0.4115384615384615,0.271,0.005,0.24,0.0,240.0,0.0,2.2183929E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,120.0,140.0,0.0,46.15384615384615,53.84615384615385,0.0,0.23151627749862774,0.3579321033445491,0.4161227490585979,96.15097602019227,96.42730127443562,516.3540674103045,481.8213242579357,34.53274315236882,1.9859771823473251,1.853158939453599,0.13281824289372623,34.85213808353646,0.13404668493667868,1756.7464610804761,0.36666666666666664,22.0,0.0,0.0,1.0,200.0,0.6333333333333333,38.0,1.0,0.36666666666666664,0.5365853658536585,0.5550885058256204,0.7435,0.5378378378378378,0.46153846153846156,0.24366136656639448,0.7563386334336054,0.5384615384615384,0.8026453184824226,0.46153846153846156,0.4053529747052602,0.3705518009471089,0.7047895115247423,0.46684831416017414,0.39314407662009015,0.46153846153846156,0.262,0.004,0.24,0.0,240.0,0.0,2.4188817E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,110.0,149.0,0.0,42.47104247104247,57.52895752895753,0.0,0.17006817350910766,0.35748567292830846,0.416059539112732,96.08288018117399,96.47116517023149,513.739566001319,480.573801502188,33.165764499130944,1.9835504478815404,1.855497303097251,0.12805314478428936,33.34536604130002,0.1287465870320464,1680.5686572398208,0.25,15.0,0.0,0.0,1.0,199.0,0.75,45.0,1.0,0.25,0.4,0.45154561521838615,0.707035175879397,0.4675799086757991,0.4247104247104247,0.26589374242896086,0.7341062575710391,0.5752895752895753,0.7673157629679368,0.4247104247104247,0.3486974831512647,0.3079917118089056,0.6900465386822326,0.4491219346788138,0.33049989226459814,0.4247104247104247,0.271,0.004,0.24,0.01,240.0,10.0,2.5199282E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,112.0,147.0,0.0,43.24324324324324,56.75675675675676,0.0,0.18252673165285357,0.3577097645646452,0.4161990659513675,96.14311020289031,96.50351707045324,513.739566001319,480.6167498841593,33.12281611715969,1.9835504478815404,1.8556631269658659,0.12788732091567448,33.446183279749015,0.12913584277895374,1685.6497317986368,0.23333333333333334,14.0,0.0,0.0,1.0,199.0,0.7666666666666667,46.0,1.0,0.23333333333333334,0.37837837837837834,0.43534332373864365,0.7052763819095478,0.4492957746478873,0.43243243243243246,0.26231631512271997,0.7376836848772799,0.5675675675675675,0.770630290454079,0.43243243243243246,0.36738027794808514,0.32085481865581944,0.6971618837863974,0.45643621099622816,0.35181538843421495,0.43243243243243246,0.271,0.005,0.24,0.01,240.0,10.0,2.3641869E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,111.0,148.0,0.0,42.857142857142854,57.142857142857146,0.0,0.17719535492734018,0.359332587593533,0.41809257989763016,96.5792829573468,96.9425635998312,513.739566001319,484.66469832422325,29.07486767709571,1.9835504478815404,1.8712922715220974,0.1122581763594429,30.126198233601404,0.11631736769730272,1518.326248105277,0.21666666666666667,13.0,0.010050251256281407,2.0,0.9899497487437185,197.0,0.7833333333333333,47.0,0.8666666666666667,0.21666666666666667,0.3466666666666666,0.3731869456428002,0.6846314907872697,0.39080817356033176,0.42857142857142855,0.26285584500387327,0.7371441549961267,0.5714285714285714,0.7466771449072335,0.42857142857142855,0.3595380166808739,0.30762321637081447,0.6874577851610185,0.44041577771238855,0.3421681096681097,0.42857142857142855,0.247,0.005,0.23,0.0,230.0,0.0,2.0381847E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,115.0,144.0,0.0,44.4015444015444,55.5984555984556,0.0,0.19963947724200087,0.35450792861109737,0.4131654681927996,95.28253971410821,95.80012084247358,513.739566001319,474.6941202124445,39.045445788874474,1.9835504478815404,1.832795830936079,0.1507546169454613,39.49476983153919,0.1524894588090316,1990.4916389755103,0.31666666666666665,19.0,0.0,0.0,1.0,199.0,0.6833333333333333,41.0,1.0,0.31666666666666665,0.4810126582278481,0.5124153046547736,0.7167085427135679,0.4988888888888889,0.444015444015444,0.2575747660493424,0.7424252339506577,0.555984555984556,0.7982710903064886,0.444015444015444,0.37466417964920035,0.336917083306622,0.6795339581299082,0.43895040801154667,0.359246913345487,0.444015444015444,0.282,0.004,0.25,0.01,250.0,10.0,2.7081763E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,122.0,137.0,0.0,47.1042471042471,52.8957528957529,0.0,0.2412974683544304,0.35502403344251343,0.413226537691702,95.42125531149613,95.81428094496285,513.739566001319,474.0500126773701,39.68955332394887,1.9835504478815404,1.830308929256255,0.1532415186252852,39.87564390264812,0.15396001506813947,2009.6872605040976,0.2833333333333333,17.0,0.0,0.0,1.0,199.0,0.7166666666666667,43.0,1.0,0.2833333333333333,0.4415584415584416,0.48268932111271473,0.7136934673366834,0.4805810397553517,0.47104247104247104,0.24505377047749927,0.7549462295225008,0.528957528957529,0.8019428430387334,0.47104247104247104,0.42099959234022166,0.3819584287834104,0.7004498825636735,0.4652008373251488,0.4095924310527594,0.47104247104247104,0.278,0.004,0.25,0.01,250.0,10.0,2.6248288E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,116.0,144.0,0.0,44.61538461538461,55.38461538461539,0.0,0.20519679021780668,0.35902063207432616,0.417364872900633,96.48025063618216,96.7567015877931,515.9133159356047,484.4718835961981,31.441432339406617,1.9842819843677104,1.8633533984469157,0.12092858592079468,32.049127603617976,0.12326587539853068,1615.3057043825993,0.36666666666666664,22.0,0.0,0.0,1.0,200.0,0.6333333333333333,38.0,1.0,0.36666666666666664,0.5365853658536585,0.5550885058256204,0.7426666666666667,0.5478246736360326,0.4461538461538462,0.25385715019211513,0.7461428498078848,0.5538461538461539,0.7363516154995975,0.4461538461538462,0.37971062996206195,0.3263349938970828,0.7009781099976894,0.4647909736821218,0.3639667412020699,0.4461538461538462,0.267,0.004,0.23,0.01,230.0,10.0,2.2109158E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,109.0,151.0,0.0,41.92307692307692,58.07692307692308,0.0,0.16277482779945837,0.3636665952890778,0.4222918555503692,97.7337351474329,97.90451256812368,515.8430369686092,495.0682958831567,20.774741085452547,1.984011680648497,1.9041088303198335,0.07990285032866364,21.224924178436876,0.08163432376321875,1069.739558873855,0.23333333333333334,14.0,0.0,0.0,1.0,200.0,0.7666666666666667,46.0,1.0,0.23333333333333334,0.37837837837837834,0.43554781255215846,0.6933333333333334,0.4424242424242424,0.41923076923076924,0.26754537597234224,0.7324546240276577,0.5807692307692308,0.7956091119181248,0.41923076923076924,0.34103061410753716,0.3064329663011744,0.6755344089342832,0.42812046667313935,0.32417057417057416,0.41923076923076924,0.266,0.005,0.23,0.01,230.0,10.0,2.122072E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,107.0,153.0,0.0,41.15384615384615,58.84615384615385,0.0,0.1506896109996157,0.3623470015604794,0.4209761323887778,97.37910036479487,97.59947416135091,515.8430369686092,492.6584819751567,23.184554993452537,1.984011680648497,1.8948403152890643,0.08917136535943283,23.564002075838985,0.09063077721476533,1187.6294574243805,0.21666666666666667,13.0,0.0,0.0,1.0,200.0,0.7833333333333333,47.0,1.0,0.21666666666666667,0.3561643835616438,0.4188539082916955,0.6690416666666666,0.4219068413391558,0.4115384615384615,0.2710890233362144,0.7289109766637857,0.5884615384615385,0.7946644844517186,0.4115384615384615,0.32901903024600426,0.29489735649509535,0.6541608911442652,0.40954020906948635,0.310171804203043,0.4115384615384615,0.273,0.005,0.23,0.0,230.0,0.0,2.4191267E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,111.0,149.0,0.0,42.69230769230769,57.30769230769231,0.0,0.17569206545098623,0.3585734544007026,0.41717864894645135,96.36497681466014,96.71906228383094,515.8430369686092,484.65214880341597,31.190888165193257,1.984011680648497,1.8640467261669844,0.11996495448151252,31.96738626830284,0.12295148564731861,1611.1613590472132,0.26666666666666666,16.0,0.005,1.0,0.995,199.0,0.7333333333333333,44.0,0.9411764705882353,0.26666666666666666,0.4155844155844156,0.4459759379593969,0.692625,0.4309693315943316,0.4269230769230769,0.26279089918043114,0.7372091008195689,0.573076923076923,0.7537583353179328,0.4269230769230769,0.3562778439711294,0.30715571052709767,0.6722773439339491,0.42541896960566744,0.3399534028675859,0.4269230769230769,0.276,0.005,0.24,0.01,240.0,10.0,2.3226563E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2335.0,260.0,101.0,159.0,0.0,38.84615384615385,61.15384615384615,0.0,0.11572192513368987,0.3592077097599045,0.4185284415094669,96.53543004323564,97.03199937038187,515.8430369686092,488.22302933459486,27.62000763401437,1.984011680648497,1.8777808820561341,0.10623079859236297,28.196583114333844,0.1084483965935917,1421.1122795492056,0.13333333333333333,8.0,0.005,1.0,0.995,199.0,0.8666666666666667,52.0,0.8888888888888888,0.13333333333333333,0.2318840579710145,0.2957821642396779,0.6310833333333333,0.3332580982417227,0.38846153846153847,0.28110198789974067,0.7188980121002593,0.6115384615384616,0.7658620319708186,0.38846153846153847,0.29634074217254947,0.25054911165090465,0.6337353693556448,0.38415782930945797,0.27593240767227445,0.38846153846153847,0.275,0.004,0.24,0.01,240.0,10.0,2.4682788E7,1358411.0,1215236.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,122.0,137.0,0.0,47.1042471042471,52.8957528957529,0.0,0.24155694254445964,0.35898498469639745,0.41712586220583414,96.48585631106347,96.71841207017964,513.7395660013217,481.64813718558383,32.091428815737856,1.9835504478815509,1.8596453173188565,0.12390513056269442,32.323042605855235,0.12479939230059936,1629.0447147213222,0.31666666666666665,19.0,0.0,0.0,1.0,199.0,0.6833333333333333,41.0,1.0,0.31666666666666665,0.4810126582278481,0.5124153046547736,0.7355946398659966,0.5272673314339981,0.47104247104247104,0.24442917859151572,0.7555708214084842,0.528957528957529,0.7767466024346757,0.47104247104247104,0.4199687189576332,0.3758724658802281,0.70920113121049,0.4769696173144566,0.4077479885735252,0.47104247104247104,0.26,0.004,0.23,0.01,230.0,10.0,2.2147613E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,110.0,149.0,0.0,42.47104247104247,57.52895752895753,0.0,0.17438278208035599,0.3618474547723578,0.42048014889121876,97.21296450809076,97.44855671838728,514.2505964430147,489.56868894513866,24.681907497876068,1.9855235383900183,1.8902265982437787,0.09529694014623964,25.34443493170736,0.09785496112628325,1277.4711890364472,0.2833333333333333,17.0,0.005025125628140704,1.0,0.9949748743718593,198.0,0.7166666666666667,43.0,0.9444444444444444,0.2833333333333333,0.4358974358974359,0.46172501496360707,0.6966499162479062,0.4606446378033442,0.4247104247104247,0.2611962244958688,0.7388037755041311,0.5752895752895753,0.7850089640482654,0.4247104247104247,0.3483650233633038,0.31212774636924734,0.6704669981072117,0.42623568577777593,0.3315408659173705,0.4247104247104247,0.254,0.004,0.23,0.0,230.0,0.0,2.0505469E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
stock,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.0171129175600003E7,2336.0,259.0,119.0,140.0,0.0,45.945945945945944,54.054054054054056,0.0,0.22385376086305067,0.35362737676521994,0.41216850699868346,95.04207679499453,95.5646728722381,513.7947522828987,472.3894801400142,41.405272142884485,1.983763522327794,1.8238976067182016,0.1598659156095926,42.03889486857833,0.16231233539991635,2118.737574389811,0.23728813559322035,14.0,0.005,1.0,0.995,199.0,0.7627118644067796,45.0,0.9333333333333333,0.23728813559322035,0.37837837837837834,0.4170878023630747,0.7095762711864407,0.4413980558048355,0.4594594594594595,0.24977019392273633,0.7502298060772638,0.5405405405405406,0.7856834209775386,0.4594594594594595,0.406117475635682,0.3651098161107077,0.7113071746776001,0.47380207826064985,0.39308720039441003,0.4594594594594595,0.278,0.004,0.24,0.01,240.0,10.0,2.7389531E7,1358480.0,1215167.0,100.0,100.0,?,?,?,?,-1.0,?,?,?,?,?,?,?,?,?
